id,title,abstract
484,Deteksi Penipuan Transaksi Menggunakan Metode K‑Nearest Neighbor pada data berita online,Penelitian ini bertujuan untuk melakukan deteksi penipuan transaksi dengan memanfaatkan metode K‑Nearest Neighbor. Dataset yang digunakan berasal dari berbagai sumber pada data berita online. Metode K‑Nearest Neighbor diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
485,Deteksi Penipuan Transaksi Menggunakan Metode Logistic Regression pada data transportasi perkotaan,Penelitian ini bertujuan untuk melakukan deteksi penipuan transaksi dengan memanfaatkan metode Logistic Regression. Dataset yang digunakan berasal dari berbagai sumber pada data transportasi perkotaan. Metode Logistic Regression diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
486,Deteksi Berita Hoaks Menggunakan Metode Random Forest pada dataset media sosial,Penelitian ini bertujuan untuk melakukan deteksi berita hoaks dengan memanfaatkan metode Random Forest. Dataset yang digunakan berasal dari berbagai sumber pada dataset media sosial. Metode Random Forest diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
487,Sistem Rekomendasi Film Menggunakan Metode K‑Nearest Neighbor pada data citra medis,Penelitian ini bertujuan untuk melakukan sistem rekomendasi film dengan memanfaatkan metode K‑Nearest Neighbor. Dataset yang digunakan berasal dari berbagai sumber pada data citra medis. Metode K‑Nearest Neighbor diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
488,Analisis Sentimen Media Sosial Menggunakan Metode Naive Bayes pada data citra medis,Penelitian ini bertujuan untuk melakukan analisis sentimen media sosial dengan memanfaatkan metode Naive Bayes. Dataset yang digunakan berasal dari berbagai sumber pada data citra medis. Metode Naive Bayes diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
489,Sistem Rekomendasi Film Menggunakan Metode Decision Tree pada data transaksi keuangan,Penelitian ini bertujuan untuk melakukan sistem rekomendasi film dengan memanfaatkan metode Decision Tree. Dataset yang digunakan berasal dari berbagai sumber pada data transaksi keuangan. Metode Decision Tree diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
490,Sistem Rekomendasi Film Menggunakan Metode Support Vector Machine pada data transaksi keuangan,Penelitian ini bertujuan untuk melakukan sistem rekomendasi film dengan memanfaatkan metode Support Vector Machine. Dataset yang digunakan berasal dari berbagai sumber pada data transaksi keuangan. Metode Support Vector Machine diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
491,Analisis Topik Dokumen Berita Menggunakan Metode K‑Nearest Neighbor pada dataset ulasan pengguna,Penelitian ini bertujuan untuk melakukan analisis topik dokumen berita dengan memanfaatkan metode K‑Nearest Neighbor. Dataset yang digunakan berasal dari berbagai sumber pada dataset ulasan pengguna. Metode K‑Nearest Neighbor diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
492,Analisis Sentimen Ulasan Aplikasi Menggunakan Metode Recurrent Neural Network pada dataset ulasan pengguna,Penelitian ini bertujuan untuk melakukan analisis sentimen ulasan aplikasi dengan memanfaatkan metode Recurrent Neural Network. Dataset yang digunakan berasal dari berbagai sumber pada dataset ulasan pengguna. Metode Recurrent Neural Network diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
493,Prediksi Penjualan Toko Online Menggunakan Metode TF‑IDF dan Cosine Similarity pada data transaksi keuangan,Penelitian ini bertujuan untuk melakukan prediksi penjualan toko online dengan memanfaatkan metode TF‑IDF dan Cosine Similarity. Dataset yang digunakan berasal dari berbagai sumber pada data transaksi keuangan. Metode TF‑IDF dan Cosine Similarity diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
494,Deteksi Serangan Jaringan Menggunakan Metode XGBoost pada dataset ulasan pengguna,Penelitian ini bertujuan untuk melakukan deteksi serangan jaringan dengan memanfaatkan metode XGBoost. Dataset yang digunakan berasal dari berbagai sumber pada dataset ulasan pengguna. Metode XGBoost diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
495,Deteksi Serangan Jaringan Menggunakan Metode Support Vector Machine pada data kesehatan,Penelitian ini bertujuan untuk melakukan deteksi serangan jaringan dengan memanfaatkan metode Support Vector Machine. Dataset yang digunakan berasal dari berbagai sumber pada data kesehatan. Metode Support Vector Machine diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
496,Rekomendasi Produk E‑Commerce Menggunakan Metode Random Forest pada data berita online,Penelitian ini bertujuan untuk melakukan rekomendasi produk e‑commerce dengan memanfaatkan metode Random Forest. Dataset yang digunakan berasal dari berbagai sumber pada data berita online. Metode Random Forest diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
497,Prediksi Risiko Kredit Menggunakan Metode K‑Nearest Neighbor pada data jaringan komputer,Penelitian ini bertujuan untuk melakukan prediksi risiko kredit dengan memanfaatkan metode K‑Nearest Neighbor. Dataset yang digunakan berasal dari berbagai sumber pada data jaringan komputer. Metode K‑Nearest Neighbor diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
498,Sistem Rekomendasi Film Menggunakan Metode TF‑IDF dan Cosine Similarity pada dataset ulasan pengguna,Penelitian ini bertujuan untuk melakukan sistem rekomendasi film dengan memanfaatkan metode TF‑IDF dan Cosine Similarity. Dataset yang digunakan berasal dari berbagai sumber pada dataset ulasan pengguna. Metode TF‑IDF dan Cosine Similarity diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
499,Deteksi Penipuan Transaksi Menggunakan Metode DBSCAN pada data transportasi perkotaan,Penelitian ini bertujuan untuk melakukan deteksi penipuan transaksi dengan memanfaatkan metode DBSCAN. Dataset yang digunakan berasal dari berbagai sumber pada data transportasi perkotaan. Metode DBSCAN diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
500,Deteksi Berita Hoaks Menggunakan Metode Decision Tree pada data kesehatan,Penelitian ini bertujuan untuk melakukan deteksi berita hoaks dengan memanfaatkan metode Decision Tree. Dataset yang digunakan berasal dari berbagai sumber pada data kesehatan. Metode Decision Tree diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
501,Analisis Kinerja Akademik Mahasiswa Menggunakan Metode Convolutional Neural Network pada data akademik universitas,Penelitian ini bertujuan untuk melakukan analisis kinerja akademik mahasiswa dengan memanfaatkan metode Convolutional Neural Network. Dataset yang digunakan berasal dari berbagai sumber pada data akademik universitas. Metode Convolutional Neural Network diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
502,Analisis Sentimen Ulasan Aplikasi Menggunakan Metode DBSCAN pada data akademik universitas,Penelitian ini bertujuan untuk melakukan analisis sentimen ulasan aplikasi dengan memanfaatkan metode DBSCAN. Dataset yang digunakan berasal dari berbagai sumber pada data akademik universitas. Metode DBSCAN diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
503,Klasifikasi Gambar Medis Menggunakan Metode TF‑IDF dan Cosine Similarity pada data berita online,Penelitian ini bertujuan untuk melakukan klasifikasi gambar medis dengan memanfaatkan metode TF‑IDF dan Cosine Similarity. Dataset yang digunakan berasal dari berbagai sumber pada data berita online. Metode TF‑IDF dan Cosine Similarity diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
504,Analisis Sentimen Media Sosial Menggunakan Metode Support Vector Machine pada data transaksi keuangan,Penelitian ini bertujuan untuk melakukan analisis sentimen media sosial dengan memanfaatkan metode Support Vector Machine. Dataset yang digunakan berasal dari berbagai sumber pada data transaksi keuangan. Metode Support Vector Machine diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
505,Prediksi Risiko Kredit Menggunakan Metode Logistic Regression pada dataset ulasan pengguna,Penelitian ini bertujuan untuk melakukan prediksi risiko kredit dengan memanfaatkan metode Logistic Regression. Dataset yang digunakan berasal dari berbagai sumber pada dataset ulasan pengguna. Metode Logistic Regression diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
506,Analisis Pola Transportasi Kota Menggunakan Metode K‑Means pada data citra medis,Penelitian ini bertujuan untuk melakukan analisis pola transportasi kota dengan memanfaatkan metode K‑Means. Dataset yang digunakan berasal dari berbagai sumber pada data citra medis. Metode K‑Means diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
507,Analisis Topik Dokumen Berita Menggunakan Metode Convolutional Neural Network pada data transportasi perkotaan,Penelitian ini bertujuan untuk melakukan analisis topik dokumen berita dengan memanfaatkan metode Convolutional Neural Network. Dataset yang digunakan berasal dari berbagai sumber pada data transportasi perkotaan. Metode Convolutional Neural Network diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
